,Year,Commodity Group,C03409V04104,Country,UNIT,VALUE
94199,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",JP,Japan,Euro Thousand,623.0
94200,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",KR,South Korea,Euro Thousand,173.0
94201,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LT,Lithuania,Euro Thousand,0.0
94202,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LU,Luxembourg,Euro Thousand,0.0
94203,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",LV,Latvia,Euro Thousand,0.0
94204,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MT,Malta,Euro Thousand,17.0
94205,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MX,Mexico,Euro Thousand,0.0
94206,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",MY,Malaysia,Euro Thousand,98.0
94207,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",NL,Netherlands,Euro Thousand,9873.0
94208,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",NO,Norway,Euro Thousand,621.0
94209,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",PL,Poland,Euro Thousand,361.0
94210,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",PT,Portugal,Euro Thousand,453.0
94211,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",RO,Romania,Euro Thousand,60.0
94212,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",RU,Russia,Euro Thousand,2334.0
94213,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SA,Saudi Arabia,Euro Thousand,44.0
94214,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SE,Sweden,Euro Thousand,119.0
94215,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SG,Singapore,Euro Thousand,67.0
94216,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SI,Slovenia,Euro Thousand,0.0
94217,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",SK,Slovakia,Euro Thousand,3.0
94218,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TH,Thailand,Euro Thousand,408.0
94219,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TR,Turkey,Euro Thousand,244.0
94220,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",TW,Taiwan,Euro Thousand,61.0
94221,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",US,USA,Euro Thousand,17209.0
94222,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",XB,Great Britain,Euro Thousand,205532.0
94223,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",XI,Northern Ireland,Euro Thousand,9189.0
94224,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZA,South Africa,Euro Thousand,126.0
94225,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZZEU99,EU country not specified,Euro Thousand,0.0
94226,2005,"Coffee, tea, cocoa, spices and manufactures thereof (07)",ZZWORX27,Other countries,Euro Thousand,1196.0
94276,2005,Miscellaneous edible products and preparations (09),AT,Austria,Euro Thousand,2084.0
94277,2005,Miscellaneous edible products and preparations (09),AU,Australia,Euro Thousand,17231.0
94278,2005,Miscellaneous edible products and preparations (09),BE,Belgium,Euro Thousand,7926.0
94279,2005,Miscellaneous edible products and preparations (09),BG,Bulgaria,Euro Thousand,1446.0
94280,2005,Miscellaneous edible products and preparations (09),BR,Brazil,Euro Thousand,1724.0
94281,2005,Miscellaneous edible products and preparations (09),CA,Canada,Euro Thousand,14344.0
94282,2005,Miscellaneous edible products and preparations (09),CH,Switzerland,Euro Thousand,701.0
94283,2005,Miscellaneous edible products and preparations (09),CN,China,Euro Thousand,28575.0
94284,2005,Miscellaneous edible products and preparations (09),CY,Cyprus,Euro Thousand,1401.0
94285,2005,Miscellaneous edible products and preparations (09),CZ,Czech Republic,Euro Thousand,4846.0
94286,2005,Miscellaneous edible products and preparations (09),DE,Germany,Euro Thousand,60710.0
94287,2005,Miscellaneous edible products and preparations (09),DK,Denmark,Euro Thousand,7209.0
94288,2005,Miscellaneous edible products and preparations (09),EE,Estonia,Euro Thousand,117.0
94289,2005,Miscellaneous edible products and preparations (09),ES,Spain,Euro Thousand,39353.0
94290,2005,Miscellaneous edible products and preparations (09),FI,Finland,Euro Thousand,7865.0
94291,2005,Miscellaneous edible products and preparations (09),FR,France,Euro Thousand,24787.0
94292,2005,Miscellaneous edible products and preparations (09),GR,Greece,Euro Thousand,8508.0
94293,2005,Miscellaneous edible products and preparations (09),HR,Croatia,Euro Thousand,498.0
94294,2005,Miscellaneous edible products and preparations (09),HU,Hungary,Euro Thousand,3645.0
94295,2005,Miscellaneous edible products and preparations (09),IN,India,Euro Thousand,111.0
94296,2005,Miscellaneous edible products and preparations (09),IT,Italy,Euro Thousand,36082.0
94297,2005,Miscellaneous edible products and preparations (09),JP,Japan,Euro Thousand,4077.0
94298,2005,Miscellaneous edible products and preparations (09),KR,South Korea,Euro Thousand,11664.0
94299,2005,Miscellaneous edible products and preparations (09),LT,Lithuania,Euro Thousand,0.0
94300,2005,Miscellaneous edible products and preparations (09),LU,Luxembourg,Euro Thousand,0.0
94301,2005,Miscellaneous edible products and preparations (09),LV,Latvia,Euro Thousand,133.0
94302,2005,Miscellaneous edible products and preparations (09),MT,Malta,Euro Thousand,2746.0
94303,2005,Miscellaneous edible products and preparations (09),MX,Mexico,Euro Thousand,49433.0
94304,2005,Miscellaneous edible products and preparations (09),MY,Malaysia,Euro Thousand,17576.0
94305,2005,Miscellaneous edible products and preparations (09),NL,Netherlands,Euro Thousand,53391.0
94306,2005,Miscellaneous edible products and preparations (09),NO,Norway,Euro Thousand,4038.0
94307,2005,Miscellaneous edible products and preparations (09),PL,Poland,Euro Thousand,11337.0
94308,2005,Miscellaneous edible products and preparations (09),PT,Portugal,Euro Thousand,9669.0
94309,2005,Miscellaneous edible products and preparations (09),RO,Romania,Euro Thousand,12903.0
94310,2005,Miscellaneous edible products and preparations (09),RU,Russia,Euro Thousand,16650.0
94311,2005,Miscellaneous edible products and preparations (09),SA,Saudi Arabia,Euro Thousand,133175.0
94312,2005,Miscellaneous edible products and preparations (09),SE,Sweden,Euro Thousand,8961.0
94313,2005,Miscellaneous edible products and preparations (09),SG,Singapore,Euro Thousand,10105.0
94314,2005,Miscellaneous edible products and preparations (09),SI,Slovenia,Euro Thousand,429.0
94315,2005,Miscellaneous edible products and preparations (09),SK,Slovakia,Euro Thousand,62.0
94316,2005,Miscellaneous edible products and preparations (09),TH,Thailand,Euro Thousand,23301.0
94317,2005,Miscellaneous edible products and preparations (09),TR,Turkey,Euro Thousand,5144.0
94318,2005,Miscellaneous edible products and preparations (09),TW,Taiwan,Euro Thousand,12220.0
94319,2005,Miscellaneous edible products and preparations (09),US,USA,Euro Thousand,8139.0
94320,2005,Miscellaneous edible products and preparations (09),XB,Great Britain,Euro Thousand,325397.0
94321,2005,Miscellaneous edible products and preparations (09),XI,Northern Ireland,Euro Thousand,12702.0
94322,2005,Miscellaneous edible products and preparations (09),ZA,South Africa,Euro Thousand,2054.0
94323,2005,Miscellaneous edible products and preparations (09),ZZEU99,EU country not specified,Euro Thousand,0.0
94324,2005,Miscellaneous edible products and preparations (09),ZZWORX27,Other countries,Euro Thousand,413169.0
94325,2005,Beverages (11),AT,Austria,Euro Thousand,787.0
94326,2005,Beverages (11),AU,Australia,Euro Thousand,20273.0
94327,2005,Beverages (11),BE,Belgium,Euro Thousand,5049.0
94328,2005,Beverages (11),BG,Bulgaria,Euro Thousand,2764.0
94329,2005,Beverages (11),BR,Brazil,Euro Thousand,409.0
94330,2005,Beverages (11),CA,Canada,Euro Thousand,35640.0
94331,2005,Beverages (11),CH,Switzerland,Euro Thousand,5350.0
94332,2005,Beverages (11),CN,China,Euro Thousand,3046.0
94333,2005,Beverages (11),CY,Cyprus,Euro Thousand,901.0
94334,2005,Beverages (11),CZ,Czech Republic,Euro Thousand,2416.0
94335,2005,Beverages (11),DE,Germany,Euro Thousand,59209.0
94336,2005,Beverages (11),DK,Denmark,Euro Thousand,26572.0
94337,2005,Beverages (11),EE,Estonia,Euro Thousand,222.0
94338,2005,Beverages (11),ES,Spain,Euro Thousand,50402.0
94339,2005,Beverages (11),FI,Finland,Euro Thousand,3910.0
94340,2005,Beverages (11),FR,France,Euro Thousand,30223.0
94341,2005,Beverages (11),GR,Greece,Euro Thousand,9940.0
94342,2005,Beverages (11),HR,Croatia,Euro Thousand,1433.0
94343,2005,Beverages (11),HU,Hungary,Euro Thousand,643.0
94344,2005,Beverages (11),IN,India,Euro Thousand,84.0
94345,2005,Beverages (11),IT,Italy,Euro Thousand,31012.0
94346,2005,Beverages (11),JP,Japan,Euro Thousand,6044.0
94347,2005,Beverages (11),KR,South Korea,Euro Thousand,515.0
94348,2005,Beverages (11),LT,Lithuania,Euro Thousand,88.0
94349,2005,Beverages (11),LU,Luxembourg,Euro Thousand,0.0
94350,2005,Beverages (11),LV,Latvia,Euro Thousand,597.0
94351,2005,Beverages (11),MT,Malta,Euro Thousand,206.0
94352,2005,Beverages (11),MX,Mexico,Euro Thousand,4034.0
94353,2005,Beverages (11),MY,Malaysia,Euro Thousand,237.0
94354,2005,Beverages (11),NL,Netherlands,Euro Thousand,6404.0
94355,2005,Beverages (11),NO,Norway,Euro Thousand,6541.0
94356,2005,Beverages (11),PL,Poland,Euro Thousand,569.0
94357,2005,Beverages (11),PT,Portugal,Euro Thousand,6003.0
94358,2005,Beverages (11),RO,Romania,Euro Thousand,579.0
94359,2005,Beverages (11),RU,Russia,Euro Thousand,8626.0
94360,2005,Beverages (11),SA,Saudi Arabia,Euro Thousand,1246.0
94361,2005,Beverages (11),SE,Sweden,Euro Thousand,6660.0
94362,2005,Beverages (11),SG,Singapore,Euro Thousand,1475.0
94363,2005,Beverages (11),SI,Slovenia,Euro Thousand,179.0
94364,2005,Beverages (11),SK,Slovakia,Euro Thousand,77.0
94365,2005,Beverages (11),TH,Thailand,Euro Thousand,558.0
94366,2005,Beverages (11),TR,Turkey,Euro Thousand,1969.0
94367,2005,Beverages (11),TW,Taiwan,Euro Thousand,230.0
94368,2005,Beverages (11),US,USA,Euro Thousand,200996.0
94369,2005,Beverages (11),XB,Great Britain,Euro Thousand,277048.0
94370,2005,Beverages (11),XI,Northern Ireland,Euro Thousand,166524.0
94371,2005,Beverages (11),ZA,South Africa,Euro Thousand,1333.0
94372,2005,Beverages (11),ZZEU99,EU country not specified,Euro Thousand,0.0
94373,2005,Beverages (11),ZZWORX27,Other countries,Euro Thousand,24575.0
97069,2006,Live animals except fish etc. (00),AT,Austria,Euro Thousand,0.0
97070,2006,Live animals except fish etc. (00),AU,Australia,Euro Thousand,4.0
97071,2006,Live animals except fish etc. (00),BE,Belgium,Euro Thousand,55.0
97072,2006,Live animals except fish etc. (00),BG,Bulgaria,Euro Thousand,0.0
97073,2006,Live animals except fish etc. (00),BR,Brazil,Euro Thousand,0.0
97074,2006,Live animals except fish etc. (00),CA,Canada,Euro Thousand,4.0
97075,2006,Live animals except fish etc. (00),CH,Switzerland,Euro Thousand,296.0
97076,2006,Live animals except fish etc. (00),CN,China,Euro Thousand,1.0
97077,2006,Live animals except fish etc. (00),CY,Cyprus,Euro Thousand,0.0
97078,2006,Live animals except fish etc. (00),CZ,Czech Republic,Euro Thousand,0.0
97079,2006,Live animals except fish etc. (00),DE,Germany,Euro Thousand,1459.0
97080,2006,Live animals except fish etc. (00),DK,Denmark,Euro Thousand,189.0
97081,2006,Live animals except fish etc. (00),EE,Estonia,Euro Thousand,0.0
97082,2006,Live animals except fish etc. (00),ES,Spain,Euro Thousand,25065.0
97083,2006,Live animals except fish etc. (00),FI,Finland,Euro Thousand,0.0
97084,2006,Live animals except fish etc. (00),FR,France,Euro Thousand,8457.0
97085,2006,Live animals except fish etc. (00),GR,Greece,Euro Thousand,1081.0
97086,2006,Live animals except fish etc. (00),HR,Croatia,Euro Thousand,1.0
97087,2006,Live animals except fish etc. (00),HU,Hungary,Euro Thousand,0.0
97088,2006,Live animals except fish etc. (00),IN,India,Euro Thousand,29.0
97089,2006,Live animals except fish etc. (00),IT,Italy,Euro Thousand,35531.0
97090,2006,Live animals except fish etc. (00),JP,Japan,Euro Thousand,3.0
97091,2006,Live animals except fish etc. (00),KR,South Korea,Euro Thousand,0.0
97092,2006,Live animals except fish etc. (00),LT,Lithuania,Euro Thousand,0.0
97093,2006,Live animals except fish etc. (00),LU,Luxembourg,Euro Thousand,0.0
97094,2006,Live animals except fish etc. (00),LV,Latvia,Euro Thousand,0.0
97095,2006,Live animals except fish etc. (00),MT,Malta,Euro Thousand,0.0
97096,2006,Live animals except fish etc. (00),MX,Mexico,Euro Thousand,0.0
97097,2006,Live animals except fish etc. (00),MY,Malaysia,Euro Thousand,161.0
97098,2006,Live animals except fish etc. (00),NL,Netherlands,Euro Thousand,7965.0
97099,2006,Live animals except fish etc. (00),NO,Norway,Euro Thousand,1.0
97100,2006,Live animals except fish etc. (00),PL,Poland,Euro Thousand,409.0
97101,2006,Live animals except fish etc. (00),PT,Portugal,Euro Thousand,10.0
97102,2006,Live animals except fish etc. (00),RO,Romania,Euro Thousand,0.0
97103,2006,Live animals except fish etc. (00),RU,Russia,Euro Thousand,0.0
97104,2006,Live animals except fish etc. (00),SA,Saudi Arabia,Euro Thousand,0.0
97105,2006,Live animals except fish etc. (00),SE,Sweden,Euro Thousand,214.0
97106,2006,Live animals except fish etc. (00),SG,Singapore,Euro Thousand,32.0
97107,2006,Live animals except fish etc. (00),SI,Slovenia,Euro Thousand,0.0
97108,2006,Live animals except fish etc. (00),SK,Slovakia,Euro Thousand,10.0
97109,2006,Live animals except fish etc. (00),TH,Thailand,Euro Thousand,0.0
97110,2006,Live animals except fish etc. (00),TR,Turkey,Euro Thousand,782.0
97111,2006,Live animals except fish etc. (00),TW,Taiwan,Euro Thousand,0.0
97112,2006,Live animals except fish etc. (00),US,USA,Euro Thousand,8508.0
97113,2006,Live animals except fish etc. (00),XB,Great Britain,Euro Thousand,189996.0
97114,2006,Live animals except fish etc. (00),XI,Northern Ireland,Euro Thousand,67661.0
97115,2006,Live animals except fish etc. (00),ZA,South Africa,Euro Thousand,10.0
97116,2006,Live animals except fish etc. (00),ZZEU99,EU country not specified,Euro Thousand,0.0
97117,2006,Live animals except fish etc. (00),ZZWORX27,Other countries,Euro Thousand,2826.0
97118,2006,Meat and meat preparations (01),AT,Austria,Euro Thousand,594.0
97119,2006,Meat and meat preparations (01),AU,Australia,Euro Thousand,0.0
97120,2006,Meat and meat preparations (01),BE,Belgium,Euro Thousand,31685.0
97121,2006,Meat and meat preparations (01),BG,Bulgaria,Euro Thousand,0.0
97122,2006,Meat and meat preparations (01),BR,Brazil,Euro Thousand,46.0
97123,2006,Meat and meat preparations (01),CA,Canada,Euro Thousand,35.0
97124,2006,Meat and meat preparations (01),CH,Switzerland,Euro Thousand,558.0
97125,2006,Meat and meat preparations (01),CN,China,Euro Thousand,5365.0
97126,2006,Meat and meat preparations (01),CY,Cyprus,Euro Thousand,1206.0
97127,2006,Meat and meat preparations (01),CZ,Czech Republic,Euro Thousand,3242.0
97128,2006,Meat and meat preparations (01),DE,Germany,Euro Thousand,44899.0
97129,2006,Meat and meat preparations (01),DK,Denmark,Euro Thousand,25373.0
97130,2006,Meat and meat preparations (01),EE,Estonia,Euro Thousand,3882.0
97131,2006,Meat and meat preparations (01),ES,Spain,Euro Thousand,79643.0
97132,2006,Meat and meat preparations (01),FI,Finland,Euro Thousand,4451.0
97133,2006,Meat and meat preparations (01),FR,France,Euro Thousand,326584.0
97134,2006,Meat and meat preparations (01),GR,Greece,Euro Thousand,464.0
97135,2006,Meat and meat preparations (01),HR,Croatia,Euro Thousand,10.0
97136,2006,Meat and meat preparations (01),HU,Hungary,Euro Thousand,9.0
97137,2006,Meat and meat preparations (01),IN,India,Euro Thousand,0.0
97138,2006,Meat and meat preparations (01),IT,Italy,Euro Thousand,218286.0
97139,2006,Meat and meat preparations (01),JP,Japan,Euro Thousand,25590.0
97140,2006,Meat and meat preparations (01),KR,South Korea,Euro Thousand,1062.0
97141,2006,Meat and meat preparations (01),LT,Lithuania,Euro Thousand,29.0
97142,2006,Meat and meat preparations (01),LU,Luxembourg,Euro Thousand,116.0
97143,2006,Meat and meat preparations (01),LV,Latvia,Euro Thousand,54.0
97144,2006,Meat and meat preparations (01),MT,Malta,Euro Thousand,1271.0
97145,2006,Meat and meat preparations (01),MX,Mexico,Euro Thousand,0.0
97146,2006,Meat and meat preparations (01),MY,Malaysia,Euro Thousand,18.0
97147,2006,Meat and meat preparations (01),NL,Netherlands,Euro Thousand,156321.0
97148,2006,Meat and meat preparations (01),NO,Norway,Euro Thousand,671.0
97149,2006,Meat and meat preparations (01),PL,Poland,Euro Thousand,4938.0
97150,2006,Meat and meat preparations (01),PT,Portugal,Euro Thousand,44720.0
97151,2006,Meat and meat preparations (01),RO,Romania,Euro Thousand,436.0
97152,2006,Meat and meat preparations (01),RU,Russia,Euro Thousand,55396.0
97153,2006,Meat and meat preparations (01),SA,Saudi Arabia,Euro Thousand,0.0
97154,2006,Meat and meat preparations (01),SE,Sweden,Euro Thousand,90664.0
97155,2006,Meat and meat preparations (01),SG,Singapore,Euro Thousand,1893.0
97156,2006,Meat and meat preparations (01),SI,Slovenia,Euro Thousand,0.0
97157,2006,Meat and meat preparations (01),SK,Slovakia,Euro Thousand,0.0
97158,2006,Meat and meat preparations (01),TH,Thailand,Euro Thousand,0.0
97159,2006,Meat and meat preparations (01),TR,Turkey,Euro Thousand,0.0
97160,2006,Meat and meat preparations (01),TW,Taiwan,Euro Thousand,0.0
97161,2006,Meat and meat preparations (01),US,USA,Euro Thousand,8912.0
97162,2006,Meat and meat preparations (01),XB,Great Britain,Euro Thousand,1094634.0
97163,2006,Meat and meat preparations (01),XI,Northern Ireland,Euro Thousand,143679.0
97164,2006,Meat and meat preparations (01),ZA,South Africa,Euro Thousand,1326.0
97165,2006,Meat and meat preparations (01),ZZEU99,EU country not specified,Euro Thousand,10.0
97166,2006,Meat and meat preparations (01),ZZWORX27,Other countries,Euro Thousand,13736.0
97167,2006,Dairy products and birds eggs (02),AT,Austria,Euro Thousand,2111.0
97168,2006,Dairy products and birds eggs (02),AU,Australia,Euro Thousand,106.0
97169,2006,Dairy products and birds eggs (02),BE,Belgium,Euro Thousand,75351.0
